Date,open,high,low,close,volumn,amt,avgprice,preClose,return,Turnover,PB,PE,Market,AvgMarket,AmountPCT,Dividend
2000/4/11,1560.6,1593.02,1532.53,1564.94,51000000,839000000,19.36,1557.76,0.0046,0.0258,6.54,59.07,376.72,13.45,0.0269,0.003
2000/4/12,1566.96,1578.03,1519.1,1551.9,33000000,554000000,19.18,1564.94,-0.0083,0.0168,6.49,58.59,373.65,13.34,0.0209,0.003
2000/4/13,1550.22,1596.27,1526.49,1573.71,45000000,741000000,18.88,1551.9,0.0141,0.0224,6.53,59.28,377.96,13.5,0.0241,0.003
2000/4/14,1574.67,1593.45,1541.88,1568.76,50000000,768000000,18.78,1573.71,-0.0031,0.0249,6.6,59.56,379.55,13.56,0.0229,0.0029
2000/4/17,1561.24,1593.66,1508.32,1545.19,52000000,828000000,18.48,1568.76,-0.015,0.0261,6.49,58.49,373.85,13.35,0.0235,0.003
2000/4/18,1546.68,1582.41,1510.39,1550.94,49000000,735000000,18.49,1545.19,0.0037,0.021,6.55,59.1,380.91,11.29,0.0295,0.0094
2000/4/19,1567.62,1598.8,1544.46,1575.33,44000000,720000000,18.81,1550.94,0.0157,0.022,6.6,59.52,381.14,13.61,0.0277,0.0029
2000/4/20,1580.52,1623.35,1563.2,1587.4,52000000,785000000,18.27,1575.33,0.0077,0.0258,6.22,55.96,358.33,12.8,0.0254,0.0031
2000/4/21,1589.99,1617.41,1543.58,1574.37,49000000,735000000,18.18,1587.4,-0.0082,0.0228,6.73,59.27,380.91,13.6,0.0236,0.0029
2000/4/24,1577.26,1609.36,1545.96,1576.25,56000000,853000000,18.2,1574.37,0.0012,0.0261,6.74,59.23,381.37,13.62,0.0302,0.0029
2000/4/25,1580.94,1605.06,1548.03,1578.45,43000000,717000000,18.12,1576.25,0.0014,0.0202,6.7,59.31,381.9,13.64,0.0337,0.0029
2000/4/26,1581.33,1605.3,1549.1,1578.58,41000000,671000000,18.11,1578.45,0.0001,0.019,6.71,59.4,381.93,13.64,0.033,0.0029
2000/4/27,1589.42,1626.49,1546.23,1586.93,43000000,723000000,17.99,1578.58,0.0053,0.02,6.76,59.77,383.95,13.71,0.0305,0.0029
2000/4/28,1592.16,1637.51,1563.2,1619.77,46000000,788000000,18.2,1586.93,0.0207,0.0214,6.92,61.02,391.86,14,0.0321,0.0029
2000/5/8,1622.57,1645.22,1580.23,1620.15,31000000,556000000,18.16,1619.77,0.0002,0.0146,6.9,59.42,391.96,14,0.0271,0.003
2000/5/9,1621.29,1638.72,1572.28,1598.22,27000000,455000000,17.64,1620.15,-0.0135,0.012,6.81,58.57,386.65,13.81,0.0232,0.003
2000/5/10,1585.55,1606.22,1526.82,1555.9,35000000,593000000,17.14,1598.22,-0.0265,0.0154,6.59,56.95,377.82,13.49,0.0346,0.0031
2000/5/11,1554.03,1576.51,1515.9,1532.81,38000000,591000000,16.88,1555.9,-0.0148,0.0168,6.48,56.08,372.21,13.29,0.0365,0.0031
2000/5/12,1535.88,1558.52,1504.79,1530.9,21000000,313000000,16.84,1532.81,-0.0012,0.0094,6.47,55.97,371.75,13.28,0.0224,0.0025
2000/5/15,1527.5,1537.65,1469.56,1498.2,20000000,339000000,16.59,1530.9,-0.0214,0.0091,6.35,54.89,363.81,12.99,0.0264,0.0026
2000/5/16,1496.06,1527.39,1480.28,1505.7,16000000,241000000,16.01,1498.2,0.005,0.0069,6.16,53.19,351.91,12.57,0.0228,0.0027
2000/5/17,1510.34,1539.06,1487.98,1510.09,19000000,300000000,16.03,1505.7,0.0029,0.0081,6.41,55.4,366.67,13.1,0.027,0.0026
2000/5/18,1514.41,1546.97,1496.32,1539.45,24000000,368000000,16.42,1510.09,0.0194,0.0107,6.53,56.37,373.8,13.35,0.0232,0.0025
2000/5/19,1543.19,1569.97,1517.19,1556.01,38000000,612000000,16.59,1539.45,0.0108,0.0167,6.59,56.93,377.82,13.49,0.0283,0.0025
2000/5/22,1565.11,1617.54,1543.23,1598.45,105000000,1478000000,16.82,1556.01,0.0273,0.046,6.69,57.81,386.6,13.81,0.0497,0.0025
2000/5/23,1602.31,1629.71,1558.04,1594.74,62000000,946000000,16.86,1598.45,-0.0023,0.027,6.71,58,388.15,13.86,0.0379,0.0031
2000/5/24,1596.24,1624.23,1564,1591.3,64000000,942000000,16.99,1594.74,-0.0022,0.0275,6.7,57.96,387.25,13.83,0.0298,0.0031
2000/5/25,1592.15,1632.33,1570.4,1612.55,104000000,1586000000,17.18,1591.3,0.0134,0.0451,6.78,58.64,392.45,14.02,0.046,0.0031
2000/5/26,1613.14,1655.45,1577.82,1622.09,114000000,1812000000,16.88,1612.55,0.0059,0.0495,6.7,57.9,388.09,13.86,0.0519,0.0036
2000/5/29,1629.74,1662.13,1591.99,1629.95,112000000,1649000000,16.95,1622.09,0.0048,0.047,6.82,59.27,400.44,14.3,0.044,0.0035
2000/5/30,1636.77,1657.16,1589.41,1618.91,85000000,1273000000,16.78,1629.95,-0.0068,0.0356,6.79,58.97,397.79,14.21,0.0393,0.0035
2000/5/31,1613.96,1644.33,1575.32,1614.32,91000000,1410000000,16.82,1618.91,-0.0028,0.0382,6.77,58.77,396.63,14.17,0.0473,0.0035
2000/6/1,1619.04,1649.53,1584.01,1626.59,48000000,734000000,16.91,1614.32,0.0076,0.02,6.83,59.29,399.7,14.28,0.0257,0.0035
2000/6/2,1617.51,1649.1,1581.95,1617.56,82000000,1212000000,16.9,1626.59,-0.0055,0.0341,6.79,58.92,397.44,14.19,0.0357,0.0035
2000/6/5,1614.97,1651.6,1572.62,1606.93,88000000,1285000000,16.7,1617.56,-0.0066,0.0369,6.75,58.61,394.8,14.1,0.0313,0.0035
2000/6/6,1614.82,1650.73,1588.01,1635.82,67000000,1096000000,16.99,1606.93,0.018,0.0278,6.88,59.67,401.89,14.35,0.0332,0.0034
2000/6/7,1642.63,1669.9,1606.06,1634.67,65000000,916000000,16.86,1635.82,-0.0007,0.0273,6.84,59.26,399.58,14.27,0.0293,0.0035
2000/6/8,1633.34,1648.6,1595.57,1615.73,48000000,734000000,16.77,1634.67,-0.0116,0.02,6.79,58.86,396.95,14.18,0.0228,0.003
2000/6/9,1613.26,1640.15,1582.29,1606.7,50000000,693000000,16.62,1615.73,-0.0056,0.0209,6.76,58.55,394.74,14.1,0.0252,0.0031
2000/6/12,1601.99,1632.46,1568.93,1612.07,57000000,764000000,16.72,1606.7,0.0033,0.0236,6.78,58.61,396.01,14.14,0.0327,0.0026
2000/6/13,1617.74,1648.66,1589.68,1624.7,61000000,780000000,16.55,1612.07,0.0078,0.0253,6.76,58.47,395.27,14.12,0.031,0.0026
2000/6/14,1627.35,1660.84,1595.41,1624.34,67000000,931000000,16.34,1624.7,-0.0002,0.0277,6.77,58.53,396.05,14.14,0.0311,0.0031
2000/6/15,1621.29,1649.77,1588.81,1619.74,54000000,775000000,16.3,1624.34,-0.0028,0.0223,6.79,58.8,397.6,14.2,0.0297,0.0031
2000/6/16,1623.35,1641.41,1580.49,1603.84,49000000,651000000,16.16,1619.74,-0.0098,0.0202,6.72,58.25,393.67,14.06,0.0227,0.0031
2000/6/19,1603.71,1631.96,1571.93,1599.43,62000000,854000000,16.31,1603.84,-0.0028,0.025,6.59,58.61,400.82,13.82,0.0361,0.0031
2000/6/20,1600.57,1630.55,1568.98,1594.29,69000000,985000000,16.32,1599.43,-0.0032,0.0279,6.56,58.41,399.49,13.78,0.0508,0.0031
2000/6/21,1594.91,1628.34,1572.31,1606.88,50000000,751000000,16.41,1594.29,0.0079,0.0201,6.61,58.87,402.65,13.88,0.0415,0.0031
2000/6/22,1611.29,1641.43,1582.52,1605.22,44000000,685000000,16.45,1606.88,-0.001,0.0176,6.59,58.69,402.2,13.87,0.0337,0.0031
2000/6/23,1605.38,1637.81,1590.82,1618.66,47000000,703000000,16.63,1605.22,0.0084,0.0188,6.64,59.11,405.58,13.99,0.0267,0.0025
2000/6/26,1619.34,1652.98,1579.77,1618.39,70000000,1102000000,16.66,1618.66,-0.0002,0.0281,6.65,59.22,405.46,13.98,0.0387,0.0025
2000/6/27,1618.58,1644.01,1576.12,1616.77,70000000,1209000000,16.68,1618.39,-0.001,0.028,6.58,59.27,407.94,14.07,0.0457,0.0025
2000/6/28,1615.64,1645.98,1586.5,1617.78,50000000,818000000,16.69,1616.77,0.0006,0.0202,6.57,59.28,408.2,14.08,0.0322,0.0025
2000/6/29,1622.31,1642.57,1590.48,1618.18,49000000,825000000,16.79,1617.78,0.0002,0.0191,6.55,59.83,418.52,13.95,0.0308,0.003
2000/6/30,1620.13,1634.8,1584.47,1603.62,45000000,731000000,16.64,1618.18,-0.009,0.0175,6.49,59.3,414.76,13.83,0.0277,0.003
2000/7/3,1598.55,1614.24,1552.28,1580.58,42000000,660000000,16.42,1603.62,-0.0144,0.0164,6.39,58.42,408.8,13.63,0.0275,0.003
2000/7/4,1574.73,1606.61,1551.81,1594.41,37000000,602000000,16.56,1580.58,0.0087,0.0143,6.44,58.91,412.29,13.74,0.0364,0.0032
2000/7/5,1597.08,1624.74,1572.4,1599.36,31000000,499000000,16.6,1594.41,0.0031,0.012,6.46,59.08,413.57,13.79,0.0298,0.0032
2000/7/6,1606.55,1625.45,1575.79,1601.89,31000000,529000000,16.63,1599.36,0.0016,0.0121,6.47,59.21,414.22,13.81,0.0295,0.0032
2000/7/7,1607.98,1632.49,1585.44,1615.66,32000000,552000000,16.82,1601.89,0.0086,0.0126,6.54,59.79,417.78,13.93,0.027,0.0032
2000/7/10,1615.12,1636.74,1587.01,1616.83,33000000,522000000,16.82,1615.66,0.0007,0.013,6.54,59.85,418.08,13.94,0.0191,0.0032
2000/7/11,1616.63,1641.28,1594.49,1621.45,35000000,532000000,16.79,1616.83,0.0029,0.0139,6.56,59.99,419.28,13.98,0.0196,0.0032
2000/7/12,1622.37,1642.34,1595.39,1616.44,31000000,464000000,16.76,1621.45,-0.0031,0.0121,6.53,59.79,417.98,13.93,0.0171,0.003
2000/7/13,1614.15,1645.35,1587.06,1616.63,41000000,673000000,16.79,1616.44,0.0001,0.0162,6.54,59.84,418.03,13.93,0.018,0.0024
2000/7/14,1619.83,1649.17,1598.41,1626.56,38000000,626000000,16.91,1616.63,0.0061,0.0148,6.59,60.27,420.6,14.02,0.0207,0.0024
2000/7/17,1633.38,1650.41,1596.24,1619.58,36000000,579000000,16.82,1626.56,-0.0043,0.0142,6.56,59.98,418.8,13.96,0.0203,0.0024
2000/7/18,1624.4,1658.66,1596.53,1628.22,43000000,706000000,16.89,1619.58,0.0053,0.017,6.59,60.28,421.03,14.03,0.0325,0.0024
2000/7/19,1634.8,1657.03,1606.6,1634.04,40000000,624000000,16.92,1628.22,0.0036,0.0158,6.62,60.5,422.53,14.08,0.0274,0.0024
2000/7/20,1638.24,1681.03,1603.7,1651.86,54000000,887000000,17,1634.04,0.0109,0.0212,6.69,61.13,427.14,14.24,0.0379,0.0024
2000/7/21,1653.99,1682.63,1633.7,1658.36,39000000,620000000,17.02,1651.86,0.0039,0.0154,6.71,61.44,428.82,14.29,0.0291,0.0024
2000/7/24,1661.77,1696.95,1631.61,1663.57,51000000,830000000,17.05,1658.36,0.0031,0.0198,6.73,61.64,430.17,14.34,0.0363,0.0023
2000/7/25,1661.85,1701.25,1634.12,1672.47,48000000,842000000,17.1,1663.57,0.0054,0.019,6.74,61.93,432.47,14.42,0.0415,0.0023
2000/7/26,1679.29,1702.79,1652.86,1680.16,32000000,503000000,17.18,1672.47,0.0046,0.0127,6.75,62.14,434.46,14.48,0.0222,0.0023
2000/7/27,1686.07,1709.1,1648.99,1678.25,44000000,689000000,17.09,1680.16,-0.0011,0.0173,6.76,62.17,433.97,14.47,0.0242,0.0023
2000/7/28,1684,1714.37,1657.07,1685.83,56000000,838000000,17.11,1678.25,0.0045,0.0219,6.79,62.51,435.93,14.53,0.0331,0.0023
2000/7/31,1695.72,1727.38,1657.84,1705.02,54000000,862000000,17.24,1685.83,0.0114,0.0212,6.82,63.24,440.89,14.7,0.0303,0.0023
2000/8/1,1700.79,1732.35,1680.61,1712.32,36000000,604000000,17.27,1705.02,0.0043,0.0143,6.82,63.5,442.78,14.76,0.0279,0.0023
2000/8/2,1712.75,1732.88,1681.38,1712.91,35000000,545000000,17.29,1712.32,0.0003,0.0136,6.83,63.6,442.93,14.76,0.0251,0.0023
2000/8/3,1714.77,1737.12,1686.26,1709.66,41000000,661000000,17.26,1712.91,-0.0019,0.0162,6.79,63.5,442.09,14.74,0.0245,0.0023
2000/8/4,1709.64,1732.65,1666.67,1697.42,45000000,727000000,17.17,1709.66,-0.0072,0.0175,6.74,62.97,438.92,14.63,0.0259,0.0023
2000/8/7,1695.03,1728.51,1669.13,1710.62,35000000,578000000,17.27,1697.42,0.0078,0.0137,6.78,63.4,442.34,14.74,0.0223,0.0023
2000/8/8,1714.17,1758.8,1691.42,1734.69,48000000,773000000,17.4,1710.62,0.0141,0.019,6.88,64.36,448.56,14.95,0.0295,0.0022
2000/8/9,1727.01,1770.82,1704.51,1738.58,48000000,822000000,17.48,1734.69,0.0022,0.0189,6.91,64.72,449.57,14.99,0.0278,0.0022
2000/8/10,1745.56,1775.54,1714.63,1748.79,50000000,827000000,17.55,1738.58,0.0059,0.0196,6.86,65.05,452.21,15.07,0.0259,0.0022
2000/8/11,1759.24,1779.59,1724.23,1741.82,44000000,767000000,17.45,1748.79,-0.004,0.0169,6.84,64.86,450.36,15.01,0.0279,0.0023
2000/8/14,1744.94,1781.81,1732.75,1759.61,46000000,741000000,17.57,1741.82,0.0102,0.0177,6.88,65.48,454.96,15.17,0.0293,0.0022
2000/8/15,1755.6,1787.8,1735.34,1771.53,47000000,755000000,17.69,1759.61,0.0068,0.0181,6.92,65.95,458.05,15.27,0.0334,0.0022
2000/8/16,1775.32,1807.73,1754.46,1787.17,44000000,723000000,17.79,1771.53,0.0088,0.017,6.97,66.44,462.09,15.4,0.0304,0.0022
2000/8/17,1788.36,1814.59,1760.42,1791.69,54000000,862000000,17.87,1787.17,0.0025,0.0202,6.96,66.72,475.82,15.35,0.0361,0.0022
2000/8/18,1789.39,1814.75,1762.27,1793.3,63000000,995000000,17.88,1791.69,0.0009,0.0236,6.92,66.71,476.25,15.36,0.0423,0.0022
2000/8/21,1794.45,1828.14,1765.21,1792.66,73000000,1145000000,17.9,1793.3,-0.0004,0.0274,6.91,66.66,476.08,15.36,0.037,0.0022
2000/8/22,1792.02,1809.31,1731.63,1751.01,52000000,836000000,17.51,1792.66,-0.0232,0.0193,6.74,65.09,465.02,15,0.0293,0.0023
2000/8/23,1740.15,1771.59,1668.75,1748.05,76000000,1175000000,17.48,1751.01,-0.0017,0.0284,6.71,64.84,464.23,14.98,0.0287,0.0023
2000/8/24,1746.35,1770.1,1715.47,1749.75,44000000,689000000,17.53,1748.05,0.001,0.0165,6.73,64.99,464.68,14.99,0.0226,0.0023
2000/8/25,1746.97,1776.14,1728.87,1757.56,45000000,652000000,17.62,1749.75,0.0045,0.0167,6.77,65.37,466.76,15.06,0.027,0.0022
2000/8/28,1766.01,1811.15,1742.1,1795.07,73000000,1057000000,17.84,1757.56,0.0213,0.0275,6.91,66.73,476.72,15.38,0.0401,0.0021
2000/8/29,1800.07,1824.38,1767.91,1807.64,55000000,897000000,17.93,1795.07,0.007,0.0205,6.94,67.08,480.06,15.49,0.0361,0.0021
2000/8/30,1809.33,1842.58,1778.99,1803.79,65000000,1044000000,17.83,1807.64,-0.0021,0.0245,6.93,66.91,479.03,15.45,0.0403,0.0021
2000/8/31,1786.67,1807.82,1744.25,1765.19,55000000,902000000,17.37,1803.79,-0.0214,0.0206,6.78,65.54,468.78,15.12,0.0332,0.0022
2000/9/1,1757.62,1782.2,1728.6,1753.97,46000000,777000000,17.42,1765.19,-0.0064,0.0169,6.68,60.57,474.92,14.84,0.0353,0.0023
2000/9/4,1755.34,1793.88,1730.78,1780.95,39000000,737000000,17.57,1753.97,0.0154,0.0145,6.77,61.33,481.22,15.04,0.0389,0.0022
2000/9/5,1779.82,1812.74,1732.85,1758.01,41000000,798000000,17.23,1780.95,-0.0129,0.015,6.68,60.57,474.98,14.84,0.0443,0.0023
2000/9/6,1754.33,1776.46,1703.25,1732.24,42000000,754000000,16.95,1758.01,-0.0147,0.0156,6.58,59.74,468.02,14.63,0.0395,0.0023
2000/9/7,1724.75,1778.46,1711.74,1754.39,55000000,817000000,16.87,1732.24,0.0128,0.0202,6.5,58.91,461.96,14.44,0.0528,0.0025
2000/9/8,1749.59,1775.08,1724.21,1747.72,60000000,872000000,16.88,1754.39,-0.0038,0.0214,6.65,60.3,472.18,14.76,0.06,0.0024
2000/9/11,1741.76,1765.91,1720.86,1743,34000000,472000000,16.93,1747.72,-0.0027,0.0121,6.64,60.14,470.9,14.72,0.0324,0.0024
2000/9/12,1743.54,1774.74,1723.95,1760.21,36000000,544000000,16.98,1743,0.0099,0.013,6.7,60.69,475.4,14.86,0.038,0.0024
2000/9/13,1761.28,1787.77,1740.3,1767.09,34000000,537000000,17.05,1760.21,0.0039,0.0122,6.72,60.91,477.34,14.92,0.0305,0.0024
2000/9/14,1767.47,1784.69,1727.82,1755.38,29000000,487000000,16.99,1767.09,-0.0066,0.0104,6.68,60.53,474.25,14.82,0.0334,0.0024
2000/9/15,1749.01,1768.49,1716.61,1747.98,23000000,382000000,16.97,1755.38,-0.0042,0.0082,6.65,60.25,472.28,14.76,0.0286,0.0024
2000/9/18,1745.13,1763.25,1707.98,1723.04,25000000,421000000,16.74,1747.98,-0.0143,0.0089,6.55,59.37,465.56,14.55,0.0318,0.0025
2000/9/19,1713.96,1734.76,1676.16,1700.39,49000000,675000000,16.43,1723.04,-0.0131,0.0173,6.46,58.63,459.41,14.36,0.042,0.0026
2000/9/20,1705.07,1743.98,1686.4,1727.68,43000000,616000000,16.64,1700.39,0.016,0.0153,6.56,59.54,466.8,14.59,0.0431,0.0026
2000/9/21,1735.36,1753.98,1706,1723.22,36000000,549000000,16.58,1727.68,-0.0026,0.0127,6.54,59.4,465.55,14.55,0.044,0.0026
2000/9/22,1723.08,1735.31,1698.9,1713.71,19000000,312000000,16.51,1723.22,-0.0055,0.0067,6.5,59.08,462.99,14.47,0.0265,0.0026
2000/9/25,1714.18,1730.76,1688.96,1703.37,16000000,258000000,16.45,1713.71,-0.006,0.0058,6.46,58.74,460.2,14.38,0.0279,0.0026
2000/9/26,1705.18,1727.7,1680.3,1712.11,16000000,310000000,16.56,1703.37,0.0051,0.0059,6.49,59.02,462.54,14.45,0.0286,0.0026
2000/9/27,1711.23,1744.23,1697.62,1727.46,16000000,258000000,16.72,1712.11,0.009,0.0056,6.55,59.47,466.71,14.58,0.0272,0.0025
2000/9/28,1731.24,1745.83,1689.63,1711.08,18000000,288000000,16.58,1727.46,-0.0095,0.0064,6.49,59,462.28,14.45,0.0285,0.0025
2000/9/29,1710.14,1739.53,1694.66,1722.64,12000000,209000000,16.75,1711.08,0.0068,0.0043,6.53,59.56,465.41,14.54,0.0202,0.0025
2000/10/9,1728.06,1744.69,1700.47,1728.39,14000000,219000000,16.88,1722.64,0.0033,0.0048,6.55,59.68,467,14.59,0.02,0.0025
2000/10/10,1729.21,1765.71,1716.76,1753.77,28000000,463000000,17.18,1728.39,0.0147,0.0098,6.41,61.56,485.28,14.71,0.0335,0.0025
2000/10/11,1751.9,1772.75,1723.28,1746.89,29000000,461000000,17.1,1753.77,-0.0039,0.01,6.38,61.36,483.38,14.65,0.0312,0.0024
2000/10/12,1742.64,1760.07,1710.41,1730.38,23000000,392000000,16.98,1746.89,-0.0094,0.0082,6.32,60.83,478.81,14.51,0.0249,0.0024
2000/10/13,1731.85,1750.2,1688.43,1705.4,24000000,429000000,16.87,1730.38,-0.0144,0.0083,6.23,59.87,471.9,14.3,0.0282,0.0025
2000/10/16,1703.41,1738.05,1670.91,1707.07,23000000,416000000,16.74,1705.4,0.001,0.008,6.24,59.91,472.36,14.31,0.0327,0.0025
2000/10/17,1705.09,1740.09,1686.72,1724.95,19000000,370000000,16.84,1707.07,0.0105,0.0066,6.31,60.64,477.31,14.46,0.0371,0.0024
2000/10/18,1724.2,1753.84,1704.92,1733.46,20000000,333000000,16.92,1724.95,0.0049,0.007,6.34,60.96,479.55,14.53,0.0235,0.0024
2000/10/19,1735.58,1753.91,1709.1,1726.18,23000000,360000000,16.87,1733.46,-0.0042,0.0079,6.31,60.67,477.45,14.47,0.0305,0.0024
2000/10/20,1726.75,1758.61,1700.22,1740.12,29000000,502000000,17.02,1726.18,0.0081,0.01,6.36,61.2,481.29,14.58,0.0255,0.0024
2000/10/23,1741.24,1758.95,1708.97,1736.45,28000000,452000000,17.07,1740.12,-0.0021,0.0099,6.35,61.09,480.27,14.55,0.0237,0.0024
2000/10/24,1735.02,1760.96,1711.23,1740.22,26000000,445000000,17.18,1736.45,0.0022,0.0092,6.37,61.25,481.34,14.59,0.0298,0.0024
2000/10/25,1744.78,1773.41,1725.68,1754.42,42000000,742000000,17.39,1740.22,0.0082,0.0147,6.42,61.69,485.28,14.71,0.0345,0.0024
2000/10/26,1758.11,1774,1731.93,1745.12,25000000,397000000,17.3,1754.42,-0.0053,0.0089,6.38,61.35,482.72,14.63,0.0249,0.0024
2000/10/27,1738.13,1764.02,1718.47,1750.9,25000000,418000000,17.34,1745.12,0.0033,0.0088,6.4,61.54,484.3,14.68,0.0278,0.0024
2000/10/30,1742.49,1766.7,1719.39,1749.72,36000000,523000000,17.4,1750.9,-0.0007,0.0125,6.39,61.5,483.98,14.67,0.0294,0.0024
2000/10/31,1745.03,1764.48,1715.86,1734.6,38000000,536000000,17.21,1749.72,-0.0086,0.0133,6.34,60.92,479.85,14.54,0.0342,0.0024
2000/11/1,1729.65,1758.52,1712.45,1741.21,36000000,519000000,17.32,1734.6,0.0038,0.0127,6.37,61.16,481.66,14.6,0.0346,0.0024
2000/11/2,1737.36,1764.45,1723.03,1745.92,56000000,725000000,17.38,1741.21,0.0027,0.0197,6.38,61.31,482.95,14.63,0.0413,0.0024
2000/11/3,1742.09,1770.95,1720.44,1747.65,60000000,785000000,17.37,1745.92,0.001,0.0209,6.43,61.75,487.62,14.78,0.0526,0.0024
2000/11/6,1748.37,1777.36,1729.63,1754.78,59000000,799000000,17.55,1747.65,0.0041,0.0204,6.45,62.06,489.61,14.84,0.0472,0.0024
2000/11/7,1755.72,1787.4,1743.19,1767.28,58000000,800000000,17.71,1754.78,0.0071,0.0202,6.5,62.51,493.05,14.94,0.0546,0.0024
2000/11/8,1769.16,1785.65,1747.88,1768.1,44000000,626000000,17.75,1767.28,0.0005,0.0154,6.5,62.49,493.28,14.95,0.0389,0.0024
2000/11/9,1766.51,1803.48,1747.15,1788,44000000,739000000,17.83,1768.1,0.0113,0.0153,6.58,63.23,498.85,15.12,0.0309,0.0023
2000/11/10,1793.2,1821.3,1770.7,1799.08,67000000,1029000000,17.94,1788,0.0062,0.0233,6.62,63.6,501.92,15.21,0.0342,0.0023
2000/11/13,1803.65,1837.83,1782.35,1814.67,57000000,856000000,18.07,1799.08,0.0087,0.0197,6.67,64.16,506.29,15.34,0.0283,0.0023
2000/11/14,1803.63,1844.02,1782.61,1827.48,63000000,853000000,18.26,1814.67,0.0071,0.022,6.71,64.52,509.81,15.45,0.0313,0.0023
2000/11/15,1830.16,1849.9,1799.4,1819.33,66000000,883000000,18.19,1827.48,-0.0045,0.023,6.68,64.25,507.56,15.38,0.032,0.0023
2000/11/16,1818.98,1844.72,1796.38,1825.98,66000000,954000000,18.31,1819.33,0.0037,0.0231,6.7,64.44,509.42,15.44,0.0341,0.0023
2000/11/17,1829.35,1846.55,1802.89,1819.18,47000000,684000000,18.22,1825.98,-0.0037,0.0163,6.67,64.2,507.54,15.38,0.027,0.0023
2000/11/20,1820.11,1838.87,1781.27,1811.91,58000000,799000000,18.24,1819.18,-0.004,0.0201,6.65,63.91,505.51,15.32,0.0309,0.0023
2000/11/21,1819.22,1843.3,1797.23,1811.17,57000000,779000000,18.24,1811.91,-0.0004,0.0198,6.64,63.9,505.28,15.31,0.0334,0.0023
2000/11/22,1806.89,1840.63,1787.88,1824.55,48000000,704000000,18.37,1811.17,0.0074,0.0166,6.7,64.39,509.01,15.42,0.0299,0.0023
2000/11/23,1828,1846.11,1804.2,1822.95,49000000,705000000,18.37,1824.55,-0.0009,0.0171,6.7,64.27,508.57,15.41,0.0259,0.0023
2000/11/24,1819.76,1847.88,1762.7,1785.53,73000000,1059000000,17.88,1822.95,-0.0205,0.0255,6.57,63.04,498.15,15.1,0.0334,0.0023
2000/11/27,1774.93,1804.11,1753.34,1784.67,56000000,876000000,17.83,1785.53,-0.0005,0.0195,6.55,62.88,497.91,15.09,0.0403,0.0023
2000/11/28,1790.69,1822.21,1776.7,1804.02,48000000,711000000,18.1,1784.67,0.0108,0.0165,6.63,63.52,503.28,15.25,0.0394,0.0023
2000/11/29,1807.01,1820.8,1771.58,1796.97,40000000,573000000,18.07,1804.02,-0.0039,0.0137,6.6,63.26,501.31,15.19,0.0286,0.0023
2000/11/30,1800.29,1827.26,1777.44,1802.3,34000000,574000000,18.13,1796.97,0.003,0.0119,6.6,63.29,502.76,15.24,0.0342,0.0023
2000/12/1,1804.84,1823.19,1785.73,1803.9,32000000,483000000,18.15,1802.3,0.0009,0.0109,6.56,63.5,506.03,15.33,0.0282,0.0023
2000/12/4,1808.01,1833.39,1781.32,1813.75,37000000,573000000,18.27,1803.9,0.0055,0.0127,6.59,63.86,508.79,15.42,0.0311,0.0023
2000/12/5,1816.97,1832.63,1791.55,1815.4,29000000,469000000,18.33,1813.75,0.0009,0.0101,6.59,63.93,509.26,15.43,0.0272,0.0023
2000/12/6,1818.37,1831.16,1782.97,1796.42,41000000,647000000,18.13,1815.4,-0.0105,0.014,6.53,63.29,503.93,15.27,0.0318,0.0023
2000/12/7,1794.03,1818.37,1771.39,1796.71,45000000,696000000,18.16,1796.42,0.0002,0.0156,6.53,63.32,504.01,15.27,0.0382,0.0023
2000/12/8,1798.52,1821.1,1777.53,1798.35,31000000,518000000,18.15,1796.71,0.0009,0.0108,6.54,63.4,504.48,15.29,0.0299,0.0023
2000/12/11,1800.03,1812.81,1769.62,1782.79,28000000,504000000,17.94,1798.35,-0.0087,0.0097,6.47,62.84,499.6,15.14,0.0298,0.0022
2000/12/12,1780.42,1808.53,1765.92,1798.38,22000000,380000000,18.12,1782.79,0.0087,0.0076,6.53,63.34,503.98,15.27,0.0237,0.0022
2000/12/13,1798.66,1825.39,1774.8,1806.46,25000000,450000000,18.21,1798.38,0.0045,0.0085,6.56,63.62,506.24,15.34,0.0302,0.0021
2000/12/14,1807.45,1854.16,1780.83,1826.94,26000000,517000000,18.18,1806.46,0.0113,0.0089,6.62,64.4,522.13,15.36,0.0412,0.0021
2000/12/15,1824.38,1855.51,1798.02,1822.94,25000000,463000000,18.08,1826.94,-0.0022,0.0083,6.6,64.26,520.96,15.32,0.0332,0.0021
2000/12/18,1827.4,1849.34,1799.11,1825.98,31000000,791000000,19.11,1822.94,0.0017,0.0104,6.35,66.8,550.21,15.72,0.0491,0.0021
2000/12/19,1827.31,1849.91,1804.43,1822.41,26000000,549000000,19.12,1825.98,-0.002,0.0085,6.33,66.69,549.11,15.69,0.0328,0.0021
2000/12/20,1824.32,1855.53,1806.54,1839.68,34000000,637000000,19.25,1822.41,0.0095,0.0112,6.39,67.35,554.35,15.84,0.0352,0.0021
2000/12/21,1844.11,1863.61,1823.14,1838.13,39000000,734000000,19.28,1839.68,-0.0008,0.013,6.39,67.33,553.92,15.83,0.0368,0.0021
2000/12/22,1840.84,1853.65,1808.86,1823.43,32000000,596000000,19.1,1838.13,-0.008,0.0107,6.34,66.75,549.51,15.7,0.0294,0.0021
